timestamp,sender,receiver,message_type,message
2026-07-03 17:07:32,Kaushal_2,ALL,broadcast,message_47_from_2
2026-07-03 17:07:32,Kaushal_1,ALL,broadcast,message_49_from_1
2026-07-03 17:07:32,Kaushal_2,ALL,broadcast,message_48_from_2
2026-07-03 17:07:32,SERVER,ALL,system,Kaushal_1 left the chat
2026-07-03 17:07:32,Kaushal_3,ALL,broadcast,message_46_from_3
2026-07-03 17:07:32,Kaushal_3,ALL,broadcast,message_47_from_3
2026-07-03 17:07:32,Kaushal_2,ALL,broadcast,message_49_from_2
2026-07-03 17:07:33,SERVER,ALL,system,Kaushal_2 left the chat
2026-07-03 17:07:33,Kaushal_3,ALL,broadcast,message_48_from_3
2026-07-03 17:07:33,Kaushal_3,ALL,broadcast,message_49_from_3
2026-07-03 17:07:33,SERVER,ALL,system,Kaushal_3 left the chat
